Region,Year,Source,Sector,Subsector,TPM,PM10,PM2.5,SOX,NOX,VOC,CO,NH3,Pb,Cd,Hg,D/F,HCB,PAH
Canada,2012,Open Sources,Agriculture,Animals Production,35092,9759,2025,,,251684,,303253,,,,,,
Canada,2012,Open Sources,Agriculture,Crop Production,3729441,1515251,370616,,,,,,,,,,,
Canada,2012,Open Sources,Agriculture,Fertilizer Application,12727,6236,1782,,,,,140382,,,,,,
Canada,2012,Open Sources,Agriculture,Agriculture - Fuel Combustion,725,501,277,8259,3938,147,908,47,58.8,85.2,7.5,0.067,,0.3
Canada,2012,Open Sources,Construction Operation,all subsectors,8413583,2524176,504921,1503,1918,97,322,36,12.7,10,2.5,0.024,,0.5
Canada,2012,Open Sources,Dust from Paved Roads,all subsectors,3585643,687249,164421,,,,,,,,,,,
Canada,2012,Open Sources,Dust from Unpaved Roads,all subsectors,9675077,3050573,450632,,,,,,,,,,,
Canada,2012,Open Sources,Dust from Coal Transportation,all subsectors,1057,528,41,,,,,,,,,,,
Canada,2012,Open Sources,Waste,all subsectors,6506,2755,2402,854,3008,14445,14537,4201,247.7,28.6,631,19.485,5212.792,676.2
Canada,2012,Open Sources,Waste,Landfills,4216,479,150,1,93,9377,1908,11,,,244.3,,,
Canada,2012,Open Sources,Waste,Water and Sewage Treatment,76,73,71,561,1343,534,536,4105,221.5,11.8,232.9,0.003,41.208,
Canada,2012,Open Sources,Waste,Energy from Waste,43,33,17,97,450,160,554,,9,2,3.6,0.009,40,
Canada,2012,Open Sources,Waste,Open Burning,2137,2137,2137,134,801,4007,11219,85,,,103.6,19.361,4587.213,676.2
Canada,2012,Open Sources,Waste,Waste Treatment and Disposal,34,33,27,62,321,368,321,,17.2,14.8,46.5,0.113,544.371,
Canada,2012,Open Sources,Mine Tailings,all subsectors,32966,2637,659,,,,,,,,,,,
Canada,2012,Open Sources,Prescribed Burning,all subsectors,11274,9204,7343,35,1501,6838,90284,188,,,,1.576,,2033.5
Canada,2013,Industrial Sources,Aluminum Industry,all subsectors,8602,5230,4125,59606,1305,1440,410435,,,,20.8,,,30763.3
Canada,2013,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),151,56,50,106,452,27,416,,,,,,,
Canada,2013,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,8451,5174,4075,59500,853,1413,410019,,,,20.8,,,30763.3
Canada,2013,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Canada,2013,Industrial Sources,Asphalt Paving Industry,all subsectors,36765,7188,1366,556,965,5618,3331,,950.2,19.3,12.7,0.005,,11.3
Canada,2013,Industrial Sources,Cement and Concrete Industry,all subsectors,46244,15532,7564,22647,30561,436,12961,430,530.3,15.9,310.9,0.544,419.77,1.7
Canada,2013,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,2828,1690,844,19790,26349,319,9428,402,411.7,10.9,309.4,0.544,419.77,1.7
Canada,2013,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,1781,996,472,2769,4089,49,3107,29,13.2,4.1,1.4,,,
Canada,2013,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,41635,12846,6248,89,123,67,426,,105.3,1,,,,
Canada,2013,Industrial Sources,Chemicals Industry,all subsectors,3987,3035,1581,19565,22179,14183,14167,7070,64.3,6.4,16.8,0.129,,24.5
Canada,2013,Industrial Sources,Chemicals Industry,Chemical Manufacture,1761,1190,892,17911,9200,5575,7465,94,52.2,,16.4,0.129,,24.5
Canada,2013,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,15,14,9,,3,1382,3,2,1.8,,,,,
Canada,2013,Industrial Sources,Chemicals Industry,Petrochemical Industry,859,847,107,73,3803,2665,1683,,9,3.5,0.4,,,
Canada,2013,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,297,269,239,15,358,3183,300,36,,,,,,
Canada,2013,Industrial Sources,Chemicals Industry,Fertilizer Production,989,672,299,1565,8797,787,4408,6938,1.3,2.9,,,,
Canada,2013,Industrial Sources,Chemicals Industry,Other (Chemical Industries),67,42,35,2,17,591,308,,,,,,,
Canada,2013,Industrial Sources,Mineral Products Industry,all subsectors,631,564,452,1799,516,99,719,424,,,,,,
Canada,2013,Industrial Sources,Mineral Products Industry,Clay Products,56,47,9,352,29,,84,,,,,,,
Canada,2013,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Canada,2013,Industrial Sources,Mineral Products Industry,Other Mineral Products,574,517,443,1447,486,99,635,424,,,,,,
Canada,2013,Industrial Sources,Foundries,all subsectors,6058,5683,5163,48,144,366,48809,,110.8,1.7,,,,
Canada,2013,Industrial Sources,Foundries,Ferrous Foundries,6049,5677,5159,48,144,366,48809,,63.7,1.6,,,,
Canada,2013,Industrial Sources,Foundries,Non-ferrous Foundries,1,1,1,,,,,,47.1,0.1,,,,
Canada,2013,Industrial Sources,Foundries,Die Casting,8,6,4,,,,,,,,,,,
Canada,2013,Industrial Sources,Grain Industries,all subsectors,53807,14070,2402,630,954,2535,374,8,,,,,,
Canada,2013,Industrial Sources,Iron and Steel Industries,all subsectors,6290,3641,2146,23639,11017,923,22598,78,5137.7,233.2,594.8,2.798,1125.25,545.5
Canada,2013,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),5881,3417,1980,22920,9678,574,19359,71,3849.8,198.1,228.5,1.192,154.28,544.7
Canada,2013,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),404,222,162,720,1339,349,3239,7,1274.3,35.1,356.8,1.606,970.969,0.8
Canada,2013,Industrial Sources,Iron and Steel Industries,Steel Recycling,4,3,3,,,,,,13.6,,9.5,,,
Canada,2013,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Canada,2013,Industrial Sources,Iron Ore Mining Industry,all subsectors,13138,3112,1072,11448,12887,289,20397,,2079.6,69.3,99.9,,,18.2
Canada,2013,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,2523,885,332,460,1486,,3384,,77.2,8.3,,,,
Canada,2013,Industrial Sources,Iron Ore Mining Industry,Pelletizing,10615,2227,740,10988,11401,289,17013,,2002.4,61,99.9,,,18.2
Canada,2013,Industrial Sources,Mining and Rock Quarrying,all subsectors,178153,42974,10428,2262,22222,1775,14000,93,2968.3,289.6,8.5,0.032,12.869,49
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,109882,14322,2795,,498,,168,,,,,,,
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,19977,9435,3907,920,9229,509,8590,47,2819.1,284.9,5.1,0.031,5.779,
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,38041,14481,1368,1021,2602,328,1796,,10.9,1.6,1.1,,,49
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Potash,5891,3209,1688,1,2167,557,1074,,,,,,,
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Silica Production,1409,138,41,,,,,,,,,,,
Canada,2013,Industrial Sources,Mining and Rock Quarrying,Other Minerals,2953,1388,630,320,7725,380,2371,46,138.3,3.1,2.4,0.001,7.09,
Canada,2013,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,4597,2549,1769,370040,1645,70,10823,347,74874.7,5333.3,358.5,0.375,730.689,0.3
Canada,2013,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,4572,2535,1756,368745,1530,40,10823,310,74668.4,5333.3,358.5,0.373,730.599,
Canada,2013,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,15,8,7,1295,,30,,,206.3,,,0.001,,0.3
Canada,2013,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,11,5,5,,114,,,38,,,,,0.09,
Canada,2013,Industrial Sources,Pulp and Paper Industry,all subsectors,17942,13006,8909,26163,30787,16375,56632,1672,1449.2,220.7,50,1.767,94.052,90.5
Canada,2013,Industrial Sources,Wood Industry,all subsectors,13449,7351,4008,569,11193,35735,101033,748,826.4,83.3,31.2,0.617,1.927,10.9
Canada,2013,Industrial Sources,Wood Industry,Sawmills,7175,3281,1176,228,5361,18461,80366,479,643.7,44.7,14.2,0.391,1.65,8.4
Canada,2013,Industrial Sources,Wood Industry,Panel Board Mills,5430,3486,2354,318,5455,13720,19791,269,180.6,11.2,4.8,0.226,,2.5
Canada,2013,Industrial Sources,Wood Industry,Other Wood Products,845,584,477,23,377,3554,877,,2.1,27.4,12.2,,0.277,
Canada,2013,Industrial Sources,Upstream Petroleum Industry,all subsectors,11929,9811,8085,249482,418887,694796,499756,2379,698,131.8,68.1,,,9
Canada,2013,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,5719,5704,5702,144950,361461,632069,460438,276,,,,,,
Canada,2013,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,7,7,7,,40,3676,,,,,,,,
Canada,2013,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,623,644,643,12646,25311,9033,16621,664,,,7.4,,,
Canada,2013,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,192,185,163,135,2544,13496,1898,,2,4.7,1.1,,,
Canada,2013,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,5387,3271,1570,91750,29531,36523,20800,1439,696,127.1,59.6,,,9
Canada,2013,Industrial Sources,Downstream Petroleum Industry,all subsectors,4028,2699,1750,55823,18212,25745,41707,176,377.5,104,48.4,,,17.7
Canada,2013,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,3872,2663,1726,54873,17389,10467,41592,176,377.5,104,48.4,,,17.7
Canada,2013,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,109,11,9,,,14793,,,,,,,,
Canada,2013,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,47,25,15,950,823,484,115,,,,,,,
Canada,2013,Industrial Sources,Other Industries,all subsectors,5974,3595,2167,2834,3338,49063,5252,338,2274.2,337.4,13.2,1.094,231.73,4.1
Canada,2013,Industrial Sources,Other Industries,Metal Fabrication,1526,990,740,828,258,4875,2762,6,2171.5,336.5,7.5,1.079,231.73,4.1
Canada,2013,Industrial Sources,Other Industries,Glass Manufacture,180,161,140,625,461,282,257,,0.4,0.6,0.1,,,
Canada,2013,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,356,272,167,154,563,7568,583,1,65.5,,,,,
Canada,2013,Industrial Sources,Other Industries,Electronics,,,,,,36,,17,4.3,,3.1,,,
Canada,2013,Industrial Sources,Other Industries,Plastics Manufacture,164,120,102,455,216,13188,18,,,0.2,,,,
Canada,2013,Industrial Sources,Other Industries,Food Preparation,3329,1752,817,740,1663,13831,1016,293,,,,,,
Canada,2013,Industrial Sources,Other Industries,Textiles ,4,4,3,31,33,494,,,,,,,,
Canada,2013,Industrial Sources,Other Industries,Abrasives Manufacture,21,15,8,,,94,,,,,,0.015,,
Canada,2013,Industrial Sources,Other Industries,Bakeries,1,1,1,,1,7431,,,,,,,,
Canada,2013,Industrial Sources,Other Industries,Other (Other Industries),394,279,189,1,143,1265,614,21,32.5,0.2,2.5,,,
Canada,2013,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,109,109,109,82,20187,1325,10111,2,,,,,,
Canada,2013,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,89,89,89,20,14233,804,4927,2,,,,,,
Canada,2013,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,16,16,16,62,5869,453,5184,,,,,,,
Canada,2013,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,3,3,3,,85,68,,,,,,,,
Canada,2013,Industrial Sources,Biofuel Production,all subsectors,15,9,4,,18,104,,,,,,,,
Canada,2013,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,2311,2249,2224,4479,24845,1252,17905,187,515.1,446.1,55,0.217,,2.1
Canada,2013,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,15790,6428,3217,278160,161539,1291,34140,777,1370.6,363.3,845.5,1.686,712.494,63.3
Canada,2013,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,13958,5137,2242,271688,124209,389,13124,582,856.3,296.8,799.6,1.495,547.236,
Canada,2013,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,760,671,475,1305,20706,563,15326,113,84.9,46.7,22.9,0.02,140.088,
Canada,2013,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),1072,620,499,5167,16623,339,5691,82,429.4,19.9,23,0.172,25.17,63.3
Canada,2013,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,2650,2434,2375,4428,32312,1672,12626,385,286.3,468.8,69.4,0.324,,3.4
Canada,2013,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,174256,164949,164707,2845,19917,232993,1206342,1792,2655.8,156.5,40.7,7.113,,102884.9
Canada,2013,Mobile Sources,Air Transportation,all subsectors,972,972,878,6111,71923,6299,48798,38,31160,,,,,8.5
Canada,2013,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,11371,11371,11029,135,239249,22003,85914,842,,,,8.634,,249.7
Canada,2013,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,499,499,459,73,16211,13177,176602,355,,,,0.021,,193.2
Canada,2013,Mobile Sources,Light-duty diesel trucks,all subsectors,211,211,204,2,3402,538,2069,28,,,,1.151,,17.3
Canada,2013,Mobile Sources,Light-duty diesel vehicles,all subsectors,150,150,145,4,2565,408,1786,17,,,,0.702,,24.9
Canada,2013,Mobile Sources,Light-duty gasoline trucks,all subsectors,2774,2774,2552,675,91857,74220,977581,3025,,,,0.079,,186.6
Canada,2013,Mobile Sources,Light-duty gasoline vehicles,all subsectors,2484,2484,2285,602,64334,67281,766409,3470,,,,0.091,,202.3
Canada,2013,Mobile Sources,Marine Transportation,all subsectors,8831,8478,7800,47623,216143,18240,20186,265,395.7,167.1,3.8,13.196,,79.2
Canada,2013,Mobile Sources,Motorcycles,all subsectors,44,44,40,4,619,2125,14732,33,,,,0.008,,8.3
Canada,2013,Mobile Sources,Off-road use of diesel,all subsectors,19440,19440,19051,178,224490,24401,123929,229,,,,,,
Canada,2013,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,5761,5542,5208,91,29703,194905,1442281,102,,,,,,0.4
Canada,2013,Mobile Sources,Rail Transportation,all subsectors,2885,2885,2799,434,120241,5991,17436,55,242.4,80.8,80.8,1.339,,49.1
Canada,2013,Mobile Sources,Tire wear & Brake Lining,all subsectors,7317,7317,1789,,,,,,,,,,,
Canada,2013,Incineration Sources,Crematorium,all subsectors,6,6,6,12,20,2,16,,4.9,0.8,243.7,2.776,24.491,
Canada,2013,Incineration Sources,Industrial & Commercial Incineration,all subsectors,25,17,10,439,518,652,1863,72,302.4,2.5,105.2,0.441,40.55,
Canada,2013,Incineration Sources,Municipal Incineration,all subsectors,51,44,41,207,1152,33,186,,1.5,0.1,43.9,1.038,122.847,
Canada,2013,Incineration Sources,Other Incineration & Utilities,all subsectors,67,7,2,1516,225,134,1756,27,6.1,2.7,,,,
Canada,2013,Miscellaneous Sources,Cigarette Smoking,all subsectors,409,409,409,,,7,1935,76,1.1,3,0.1,0.009,,0.5
Canada,2013,Miscellaneous Sources,Dry Cleaning,all subsectors,13,13,9,,,211,,,,,,,,
Canada,2013,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,250730,,,,,,,,
Canada,2013,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,429,227,73,137,29,,,,58.7,2.3,,,,
Canada,2013,Miscellaneous Sources,Meat Cooking,all subsectors,8497,8497,8497,,,,,,,,,,,2.7
Canada,2013,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,35560,,,,,,,,
Canada,2013,Miscellaneous Sources,Printing,all subsectors,6,6,5,,23,16645,,,,,,,,
Canada,2013,Miscellaneous Sources,Structural Fires,all subsectors,300,300,278,,39,306,1667,18,,,,,,
Canada,2013,Miscellaneous Sources,Surface Coatings,all subsectors,5,5,1,,,52374,,,0.1,0.1,,,,
Canada,2013,Miscellaneous Sources,Human,all subsectors,,,,,,,,591,,,16.2,,,
Canada,2013,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,21,,,309.2,,,
Canada,2013,Open Sources,Agriculture,all subsectors,3678145,1504372,364659,8597,3965,251831,913,457061,61,79,7.8,0.066,,0.3
Canada,2013,Open Sources,Agriculture,Animals Production,35169,9793,2032,,,251684,,304191,,,,,,
Canada,2013,Open Sources,Agriculture,Crop Production,3630097,1488196,360700,,,,,,,,,,,
Canada,2013,Open Sources,Agriculture,Fertilizer Application,12727,6236,1782,,,,,152823,,,,,,
Canada,2013,Open Sources,Agriculture,Agriculture - Fuel Combustion,153,147,145,8597,3965,147,913,47,61,79,7.8,0.066,,0.3
Canada,2013,Open Sources,Construction Operation,all subsectors,8413583,2524176,504921,1503,1918,97,322,36,12.7,10,2.5,0.024,,0.5
Canada,2013,Open Sources,Dust from Paved Roads,all subsectors,3623309,694468,166148,,,,,,,,,,,
Canada,2013,Open Sources,Dust from Unpaved Roads,all subsectors,9724760,3071997,456831,,,,,,,,,,,
Canada,2013,Open Sources,Dust from Coal Transportation,all subsectors,1149,575,45,,,,,,,,,,,
Canada,2013,Open Sources,Waste,all subsectors,6717,2768,2432,831,3511,16161,14888,4431,72.2,23,552,19.559,5132.859,682.6
Canada,2013,Open Sources,Waste,Landfills,4412,475,168,1,277,10818,1924,15,6.6,1.7,244.3,,,
Canada,2013,Open Sources,Waste,Water and Sewage Treatment,68,67,63,401,1648,580,681,4328,32.5,20,220.2,0.005,50.604,0.1
Canada,2013,Open Sources,Waste,Energy from Waste,42,32,16,86,370,289,613,,6.6,1.4,1.9,0.006,40,
Canada,2013,Open Sources,Waste,Open Burning,2157,2157,2157,135,809,4044,11322,86,,,78.9,19.539,4629.502,682.4
Canada,2013,Open Sources,Waste,Waste Treatment and Disposal,38,37,27,208,407,430,347,1,26.5,,6.7,0.008,412.753,
Canada,2013,Open Sources,Mine Tailings,all subsectors,32966,2637,659,,,,,,,,,,,
Canada,2013,Open Sources,Prescribed Burning,all subsectors,4975,4305,3013,13,628,1763,33906,52,,,,0.698,,900.6
Canada,2014,Industrial Sources,Aluminum Industry,all subsectors,6531,4546,3682,55165,1203,758,375140,,,,19.3,,,23141.7
Canada,2014,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),139,52,46,25,265,26,399,,,,,,,
Canada,2014,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,6392,4494,3636,55140,938,732,374741,,,,19.3,,,23141.7
Canada,2014,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Canada,2014,Industrial Sources,Asphalt Paving Industry,all subsectors,36765,7188,1366,556,965,5618,3331,,950.2,19.3,12.7,0.005,,11.3
Canada,2014,Industrial Sources,Cement and Concrete Industry,all subsectors,43323,14534,7039,20282,31159,463,11842,444,597.9,13.3,298.4,1.91,283.017,3.1
Canada,2014,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,2663,1504,722,17117,26916,354,8593,417,478.9,12.4,297.1,1.91,283.017,3.1
Canada,2014,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,1992,1099,514,3089,4123,31,2930,27,11.2,,1.4,,,
Canada,2014,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,38667,11931,5803,75,119,78,319,,107.9,0.9,,,,
Canada,2014,Industrial Sources,Chemicals Industry,all subsectors,3106,2179,1432,21316,21275,12938,14476,8532,28.7,6.1,17.8,0.269,,24.2
Canada,2014,Industrial Sources,Chemicals Industry,Chemical Manufacture,1762,1143,850,18886,8291,5648,7916,73,0.1,,16.7,0.269,,24.2
Canada,2014,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,14,13,9,,3,505,3,2,18.4,,,,,
Canada,2014,Industrial Sources,Chemicals Industry,Petrochemical Industry,149,135,92,164,3973,2331,1700,,9,3.5,0.5,,,0.1
Canada,2014,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,197,171,148,13,365,2841,248,39,,,,,,
Canada,2014,Industrial Sources,Chemicals Industry,Fertilizer Production,939,684,309,2254,8617,789,4267,8417,1.2,2.6,0.6,,,
Canada,2014,Industrial Sources,Chemicals Industry,Other (Chemical Industries),46,33,25,,25,824,343,2,,,,,,
Canada,2014,Industrial Sources,Mineral Products Industry,all subsectors,666,602,491,1568,575,124,686,443,,,,,,
Canada,2014,Industrial Sources,Mineral Products Industry,Clay Products,28,22,8,279,,2,25,,,,,,,
Canada,2014,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Canada,2014,Industrial Sources,Mineral Products Industry,Other Mineral Products,639,580,483,1289,575,122,661,443,,,,,,
Canada,2014,Industrial Sources,Foundries,all subsectors,6061,5686,5166,48,144,366,48809,,140.9,1.6,,,,
