Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nunavut,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Metal Fabrication,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Plastics Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Food Preparation,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Bakeries,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Other Industries,Other (Other Industries),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Mobile Sources,Air Transportation,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,17,17,17,27,259,26,64,,,,,0.003,,0.7
Nunavut,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,3,3,3,1,62,192,1442,1,,,,,,2.6
Nunavut,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,2,2,2,1,37,91,570,,,,,,,0.4
Nunavut,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,3,3,3,1,47,148,909,,,,,,,0.2
Nunavut,1991,Mobile Sources,Marine Transportation,all subsectors,204,196,180,1434,2807,111,239,4,14.9,3,0.1,0.496,,3
Nunavut,1991,Mobile Sources,Motorcycles,all subsectors,,,,,,1,3,,,,,,,
Nunavut,1991,Mobile Sources,Off-road use of diesel,all subsectors,154,154,151,461,2358,180,871,1,,,,,,
Nunavut,1991,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,3079,2962,2783,274,5641,162867,410915,32,,,,,,0.4
Nunavut,1991,Mobile Sources,Rail Transportation,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Mobile Sources,Tire wear & Brake Lining,all subsectors,2,2,,,,,,,,,,,,
Nunavut,1991,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
